persona_id,country,prompt_variation,overall_happiness,gdp,social_support,health,freedom,generosity,corruption,response_text
5,Uruguay,few_shot,7.0,6.0,8.0,7.0,6.0,5.0,4.0,"[7, 6, 8, 7, 6, 5, 4]"
6,Uruguay,few_shot,7.0,6.0,9.0,8.0,8.0,2.0,4.0,"[7, 6, 9, 8, 8, 2, 4]"
7,Uruguay,few_shot,6.0,7.0,8.0,5.0,6.0,3.0,4.0,"[6, 7, 8, 5, 6, 3, 4]"
8,Uruguay,few_shot,7.0,8.0,6.0,8.0,9.0,5.0,4.0,"[7, 8, 6, 8, 9, 5, 4]"
9,Uruguay,few_shot,8.0,6.0,10.0,7.0,9.0,5.0,4.0,"[8, 6, 10, 7, 9, 5, 4]"
10,Uruguay,few_shot,7.0,5.0,8.0,7.0,9.0,3.0,5.0,"[7, 5, 8, 7, 9, 3, 5]"
11,Uruguay,few_shot,6.0,5.0,8.0,7.0,6.0,5.0,4.0,"[6, 5, 8, 7, 6, 5, 4]"
12,Uruguay,few_shot,7.0,5.0,8.0,7.0,6.0,3.0,5.0,"[7, 5, 8, 7, 6, 3, 5]"
13,Uruguay,few_shot,7.0,6.0,8.0,7.0,8.0,5.0,4.0,"[7, 6, 8, 7, 8, 5, 4]"
14,Uruguay,few_shot,7.0,5.0,8.0,7.0,8.0,6.0,4.0,"[7, 5, 8, 7, 8, 6, 4]"
15,Uruguay,few_shot,8.0,6.0,9.0,7.0,8.0,5.0,4.0,"[8, 6, 9, 7, 8, 5, 4]"
16,Uruguay,few_shot,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
17,Uruguay,few_shot,5.0,6.0,8.0,7.0,4.0,2.0,5.0,"[5, 6, 8, 7, 4, 2, 5]"
18,Uruguay,few_shot,6.0,5.0,7.0,6.0,4.0,3.0,5.0,"[6, 5, 7, 6, 4, 3, 5]"
19,Uruguay,few_shot,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
20,Uruguay,few_shot,3.0,2.0,5.0,6.0,4.0,1.0,7.0,"[3, 2, 5, 6, 4, 1, 7]"
1,Mauritius,few_shot,8.0,7.0,9.0,8.0,9.0,5.0,4.0,"[8, 7, 9, 8, 9, 5, 4]"
2,Mauritius,few_shot,8.0,6.0,9.0,8.0,7.0,9.0,5.0,"[8, 6, 9, 8, 7, 9, 5]"
3,Mauritius,few_shot,7.0,5.0,8.0,7.0,8.0,4.0,5.0,"[7, 5, 8, 7, 8, 4, 5]"
4,Mauritius,few_shot,8.0,6.0,9.0,7.0,8.0,5.0,4.0,"[8, 6, 9, 7, 8, 5, 4]"
5,Mauritius,few_shot,7.0,6.0,8.0,7.0,6.0,5.0,4.0,"[7, 6, 8, 7, 6, 5, 4]"
6,Mauritius,few_shot,7.0,5.0,8.0,7.0,9.0,2.0,4.0,"[7, 5, 8, 7, 9, 2, 4]"
7,Mauritius,few_shot,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Mauritius,few_shot,7.0,8.0,6.0,8.0,9.0,5.0,4.0,"[7, 8, 6, 8, 9, 5, 4]"
9,Mauritius,few_shot,8.0,6.0,10.0,7.0,9.0,5.0,4.0,"[8, 6, 10, 7, 9, 5, 4]"
10,Mauritius,few_shot,7.0,5.0,8.0,7.0,9.0,3.0,5.0,"[7, 5, 8, 7, 9, 3, 5]"
11,Mauritius,few_shot,6.0,5.0,7.0,6.0,5.0,4.0,3.0,"[6, 5, 7, 6, 5, 4, 3]"
12,Mauritius,few_shot,7.0,5.0,8.0,7.0,6.0,3.0,5.0,"[7, 5, 8, 7, 6, 3, 5]"
13,Mauritius,few_shot,7.0,6.0,8.0,7.0,8.0,5.0,4.0,"[7, 6, 8, 7, 8, 5, 4]"
14,Mauritius,few_shot,8.0,5.0,9.0,7.0,8.0,6.0,4.0,"[8, 5, 9, 7, 8, 6, 4]"
15,Mauritius,few_shot,8.0,6.0,9.0,7.0,8.0,5.0,4.0,"[8, 6, 9, 7, 8, 5, 4]"
16,Mauritius,few_shot,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
17,Mauritius,few_shot,5.0,6.0,8.0,7.0,4.0,2.0,5.0,"[5, 6, 8, 7, 4, 2, 5]"
18,Mauritius,few_shot,6.0,5.0,7.0,6.0,4.0,3.0,5.0,"[6, 5, 7, 6, 4, 3, 5]"
19,Mauritius,few_shot,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
20,Mauritius,few_shot,3.0,4.0,5.0,6.0,3.0,1.0,7.0,"[3, 4, 5, 6, 3, 1, 7]"
1,Spain,few_shot,8.0,7.0,9.0,8.0,9.0,5.0,4.0,"[8, 7, 9, 8, 9, 5, 4]"
2,Spain,few_shot,8.0,7.0,9.0,8.0,8.0,7.0,5.0,"[8, 7, 9, 8, 8, 7, 5]"
3,Spain,few_shot,7.0,5.0,9.0,8.0,7.0,4.0,5.0,"[7, 5, 9, 8, 7, 4, 5]"
4,Spain,few_shot,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
5,Spain,few_shot,7.0,6.0,9.0,7.0,6.0,3.0,5.0,"[7, 6, 9, 7, 6, 3, 5]"
6,Spain,few_shot,7.0,5.0,8.0,7.0,9.0,2.0,4.0,"[7, 5, 8, 7, 9, 2, 4]"
7,Spain,few_shot,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Spain,few_shot,7.0,8.0,6.0,8.0,9.0,5.0,4.0,"[7, 8, 6, 8, 9, 5, 4]"
9,Spain,few_shot,8.0,6.0,10.0,7.0,9.0,5.0,4.0,"[8, 6, 10, 7, 9, 5, 4]"
10,Spain,few_shot,7.0,5.0,8.0,7.0,9.0,3.0,5.0,"[7, 5, 8, 7, 9, 3, 5]"
11,Spain,few_shot,6.0,5.0,7.0,6.0,5.0,4.0,3.0,"[6, 5, 7, 6, 5, 4, 3]"
12,Spain,few_shot,7.0,5.0,8.0,7.0,6.0,3.0,5.0,"[7, 5, 8, 7, 6, 3, 5]"
13,Spain,few_shot,7.0,6.0,8.0,7.0,8.0,5.0,4.0,"[7, 6, 8, 7, 8, 5, 4]"
14,Spain,few_shot,8.0,5.0,9.0,7.0,8.0,6.0,4.0,"[8, 5, 9, 7, 8, 6, 4]"
15,Spain,few_shot,8.0,6.0,9.0,7.0,8.0,5.0,4.0,"[8, 6, 9, 7, 8, 5, 4]"
16,Spain,few_shot,6.0,5.0,8.0,7.0,6.0,7.0,4.0,"[6, 5, 8, 7, 6, 7, 4]"
17,Spain,few_shot,5.0,6.0,8.0,7.0,4.0,2.0,5.0,"[5, 6, 8, 7, 4, 2, 5]"
18,Spain,few_shot,6.0,5.0,7.0,6.0,4.0,2.0,3.0,"[6, 5, 7, 6, 4, 2, 3]"
19,Spain,few_shot,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
20,Spain,few_shot,3.0,2.0,5.0,6.0,4.0,1.0,8.0,"[3, 2, 5, 6, 4, 1, 8]"
1,Niger,few_shot,8.0,7.0,9.0,8.0,9.0,5.0,3.0,"[8, 7, 9, 8, 9, 5, 3]"
2,Niger,few_shot,8.0,5.0,9.0,7.0,6.0,8.0,3.0,"[8, 5, 9, 7, 6, 8, 3]"
3,Niger,few_shot,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Niger,few_shot,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,Niger,few_shot,7.0,6.0,8.0,7.0,6.0,5.0,3.0,"[7, 6, 8, 7, 6, 5, 3]"
6,Niger,few_shot,6.0,5.0,8.0,7.0,9.0,2.0,3.0,"[6, 5, 8, 7, 9, 2, 3]"
7,Niger,few_shot,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Niger,few_shot,7.0,6.0,7.0,8.0,9.0,5.0,3.0,"[7, 6, 7, 8, 9, 5, 3]"
9,Niger,few_shot,8.0,5.0,10.0,6.0,8.0,3.0,4.0,"[8, 5, 10, 6, 8, 3, 4]"
10,Niger,few_shot,7.0,5.0,6.0,7.0,9.0,2.0,3.0,"[7, 5, 6, 7, 9, 2, 3]"
11,Niger,few_shot,6.0,5.0,7.0,6.0,5.0,4.0,3.0,"[6, 5, 7, 6, 5, 4, 3]"
12,Niger,few_shot,6.0,5.0,8.0,7.0,6.0,2.0,3.0,"[6, 5, 8, 7, 6, 2, 3]"
13,Niger,few_shot,7.0,5.0,8.0,6.0,7.0,3.0,4.0,"[7, 5, 8, 6, 7, 3, 4]"
14,Niger,few_shot,7.0,5.0,8.0,7.0,6.0,5.0,3.0,"[7, 5, 8, 7, 6, 5, 3]"
15,Niger,few_shot,7.0,5.0,9.0,6.0,8.0,6.0,3.0,"[7, 5, 9, 6, 8, 6, 3]"
16,Niger,few_shot,6.0,4.0,8.0,7.0,6.0,9.0,3.0,"[6, 4, 8, 7, 6, 9, 3]"
17,Niger,few_shot,5.0,4.0,7.0,6.0,3.0,2.0,5.0,"[5, 4, 7, 6, 3, 2, 5]"
18,Niger,few_shot,6.0,5.0,7.0,6.0,5.0,2.0,3.0,"[6, 5, 7, 6, 5, 2, 3]"
19,Niger,few_shot,7.0,5.0,8.0,7.0,8.0,6.0,3.0,"[7, 5, 8, 7, 8, 6, 3]"
20,Niger,few_shot,3.0,2.0,5.0,6.0,4.0,1.0,3.0,"[3, 2, 5, 6, 4, 1, 3]"
1,Bulgaria,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
2,Bulgaria,explicit_context,8.0,6.0,9.0,7.0,8.0,9.0,4.0,"[8, 6, 9, 7, 8, 9, 4]"
3,Bulgaria,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Bulgaria,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,Bulgaria,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
6,Bulgaria,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,4.0,"[6, 5, 8, 7, 8, 3, 4]"
7,Bulgaria,explicit_context,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Bulgaria,explicit_context,7.0,6.0,5.0,7.0,8.0,4.0,3.0,"[7, 6, 5, 7, 8, 4, 3]"
9,Bulgaria,explicit_context,8.0,5.0,10.0,6.0,8.0,3.0,4.0,"[8, 5, 10, 6, 8, 3, 4]"
10,Bulgaria,explicit_context,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,Bulgaria,explicit_context,6.0,5.0,7.0,6.0,5.0,4.0,3.0,"[6, 5, 7, 6, 5, 4, 3]"
12,Bulgaria,explicit_context,6.0,5.0,8.0,7.0,6.0,3.0,4.0,"[6, 5, 8, 7, 6, 3, 4]"
13,Bulgaria,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
14,Bulgaria,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
15,Bulgaria,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
16,Bulgaria,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,Bulgaria,explicit_context,5.0,4.0,7.0,6.0,3.0,2.0,4.0,"[5, 4, 7, 6, 3, 2, 4]"
18,Bulgaria,explicit_context,6.0,5.0,7.0,6.0,5.0,3.0,4.0,"[6, 5, 7, 6, 5, 3, 4]"
19,Bulgaria,explicit_context,8.0,6.0,7.0,8.0,9.0,6.0,3.0,"[8, 6, 7, 8, 9, 6, 3]"
20,Bulgaria,explicit_context,3.0,2.0,5.0,6.0,4.0,1.0,3.0,"[3, 2, 5, 6, 4, 1, 3]"
1,North Macedonia,explicit_context,8.0,6.0,9.0,8.0,8.0,5.0,3.0,"[8, 6, 9, 8, 8, 5, 3]"
2,North Macedonia,explicit_context,8.0,6.0,9.0,7.0,8.0,7.0,4.0,"[8, 6, 9, 7, 8, 7, 4]"
3,North Macedonia,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,North Macedonia,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,North Macedonia,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
6,North Macedonia,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,4.0,"[6, 5, 8, 7, 8, 3, 4]"
7,North Macedonia,explicit_context,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,North Macedonia,explicit_context,7.0,6.0,5.0,8.0,9.0,3.0,4.0,"[7, 6, 5, 8, 9, 3, 4]"
9,North Macedonia,explicit_context,8.0,6.0,10.0,7.0,9.0,5.0,3.0,"[8, 6, 10, 7, 9, 5, 3]"
10,North Macedonia,explicit_context,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,North Macedonia,explicit_context,6.0,5.0,7.0,6.0,5.0,4.0,3.0,"[6, 5, 7, 6, 5, 4, 3]"
12,North Macedonia,explicit_context,6.0,5.0,8.0,7.0,6.0,3.0,4.0,"[6, 5, 8, 7, 6, 3, 4]"
13,North Macedonia,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
14,North Macedonia,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
15,North Macedonia,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
16,North Macedonia,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,North Macedonia,explicit_context,5.0,4.0,7.0,6.0,3.0,2.0,4.0,"[5, 4, 7, 6, 3, 2, 4]"
18,North Macedonia,explicit_context,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,North Macedonia,explicit_context,8.0,6.0,8.0,7.0,9.0,6.0,4.0,"[8, 6, 8, 7, 9, 6, 4]"
20,North Macedonia,explicit_context,3.0,2.0,5.0,6.0,4.0,1.0,3.0,"[3, 2, 5, 6, 4, 1, 3]"
1,Tanzania,explicit_context,7.0,6.0,9.0,8.0,8.0,6.0,4.0,"[7, 6, 9, 8, 8, 6, 4]"
2,Tanzania,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,4.0,"[8, 5, 9, 7, 8, 6, 4]"
3,Tanzania,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Tanzania,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,Tanzania,explicit_context,7.0,5.0,8.0,6.0,7.0,6.0,4.0,"[7, 5, 8, 6, 7, 6, 4]"
6,Tanzania,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,4.0,"[6, 5, 8, 7, 8, 3, 4]"
7,Tanzania,explicit_context,6.0,5.0,8.0,6.0,5.0,3.0,4.0,"[6, 5, 8, 6, 5, 3, 4]"
8,Tanzania,explicit_context,7.0,6.0,7.0,8.0,8.0,6.0,4.0,"[7, 6, 7, 8, 8, 6, 4]"
9,Tanzania,explicit_context,8.0,5.0,10.0,6.0,8.0,7.0,3.0,"[8, 5, 10, 6, 8, 7, 3]"
10,Tanzania,explicit_context,7.0,5.0,8.0,6.0,9.0,3.0,4.0,"[7, 5, 8, 6, 9, 3, 4]"
11,Tanzania,explicit_context,6.0,5.0,7.0,6.0,5.0,6.0,4.0,"[6, 5, 7, 6, 5, 6, 4]"
12,Tanzania,explicit_context,6.0,5.0,8.0,7.0,6.0,4.0,3.0,"[6, 5, 8, 7, 6, 4, 3]"
13,Tanzania,explicit_context,7.0,5.0,8.0,6.0,7.0,6.0,4.0,"[7, 5, 8, 6, 7, 6, 4]"
14,Tanzania,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
15,Tanzania,explicit_context,7.0,5.0,9.0,6.0,8.0,7.0,3.0,"[7, 5, 9, 6, 8, 7, 3]"
16,Tanzania,explicit_context,6.0,4.0,8.0,7.0,6.0,9.0,3.0,"[6, 4, 8, 7, 6, 9, 3]"
17,Tanzania,explicit_context,5.0,4.0,8.0,6.0,3.0,2.0,4.0,"[5, 4, 8, 6, 3, 2, 4]"
18,Tanzania,explicit_context,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,Tanzania,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,3.0,"[8, 6, 9, 7, 8, 6, 3]"
20,Tanzania,explicit_context,3.0,2.0,5.0,4.0,3.0,1.0,2.0,"[3, 2, 5, 4, 3, 1, 2]"
1,Pakistan,explicit_context,7.0,6.0,8.0,7.0,8.0,5.0,3.0,"[7, 6, 8, 7, 8, 5, 3]"
2,Pakistan,explicit_context,7.0,5.0,9.0,7.0,6.0,8.0,3.0,"[7, 5, 9, 7, 6, 8, 3]"
3,Pakistan,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
4,Pakistan,explicit_context,8.0,5.0,9.0,7.0,8.0,6.0,3.0,"[8, 5, 9, 7, 8, 6, 3]"
5,Pakistan,explicit_context,7.0,5.0,8.0,6.0,6.0,4.0,3.0,"[7, 5, 8, 6, 6, 4, 3]"
6,Pakistan,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,2.0,"[6, 5, 8, 7, 8, 3, 2]"
7,Pakistan,explicit_context,6.0,5.0,8.0,6.0,5.0,3.0,2.0,"[6, 5, 8, 6, 5, 3, 2]"
8,Pakistan,explicit_context,7.0,6.0,7.0,8.0,8.0,5.0,3.0,"[7, 6, 7, 8, 8, 5, 3]"
9,Pakistan,explicit_context,8.0,5.0,10.0,6.0,8.0,7.0,3.0,"[8, 5, 10, 6, 8, 7, 3]"
10,Pakistan,explicit_context,7.0,5.0,6.0,7.0,8.0,4.0,3.0,"[7, 5, 6, 7, 8, 4, 3]"
11,Pakistan,explicit_context,6.0,5.0,7.0,6.0,5.0,6.0,3.0,"[6, 5, 7, 6, 5, 6, 3]"
12,Pakistan,explicit_context,6.0,5.0,8.0,7.0,6.0,3.0,2.0,"[6, 5, 8, 7, 6, 3, 2]"
13,Pakistan,explicit_context,7.0,5.0,8.0,6.0,7.0,6.0,3.0,"[7, 5, 8, 6, 7, 6, 3]"
14,Pakistan,explicit_context,7.0,5.0,8.0,7.0,6.0,5.0,3.0,"[7, 5, 8, 7, 6, 5, 3]"
15,Pakistan,explicit_context,7.0,5.0,9.0,6.0,8.0,6.0,3.0,"[7, 5, 9, 6, 8, 6, 3]"
16,Pakistan,explicit_context,6.0,4.0,8.0,6.0,7.0,9.0,2.0,"[6, 4, 8, 6, 7, 9, 2]"
17,Pakistan,explicit_context,5.0,4.0,7.0,6.0,3.0,2.0,4.0,"[5, 4, 7, 6, 3, 2, 4]"
18,Pakistan,explicit_context,6.0,5.0,7.0,6.0,5.0,3.0,2.0,"[6, 5, 7, 6, 5, 3, 2]"
19,Pakistan,explicit_context,7.0,5.0,8.0,7.0,6.0,5.0,3.0,"[7, 5, 8, 7, 6, 5, 3]"
20,Pakistan,explicit_context,3.0,2.0,5.0,4.0,3.0,1.0,2.0,"[3, 2, 5, 4, 3, 1, 2]"
1,Saudi Arabia,explicit_context,8.0,7.0,9.0,8.0,7.0,6.0,4.0,"[8, 7, 9, 8, 7, 6, 4]"
2,Saudi Arabia,explicit_context,8.0,7.0,9.0,8.0,7.0,9.0,5.0,"[8, 7, 9, 8, 7, 9, 5]"
3,Saudi Arabia,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Saudi Arabia,explicit_context,8.0,7.0,9.0,8.0,7.0,6.0,5.0,"[8, 7, 9, 8, 7, 6, 5]"
5,Saudi Arabia,explicit_context,7.0,6.0,8.0,6.0,7.0,5.0,4.0,"[7, 6, 8, 6, 7, 5, 4]"
6,Saudi Arabia,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,4.0,"[6, 5, 8, 7, 8, 3, 4]"
7,Saudi Arabia,explicit_context,6.0,7.0,8.0,5.0,6.0,4.0,3.0,"[6, 7, 8, 5, 6, 4, 3]"
8,Saudi Arabia,explicit_context,7.0,8.0,6.0,7.0,8.0,5.0,4.0,"[7, 8, 6, 7, 8, 5, 4]"
9,Saudi Arabia,explicit_context,8.0,7.0,10.0,6.0,8.0,5.0,4.0,"[8, 7, 10, 6, 8, 5, 4]"
10,Saudi Arabia,explicit_context,7.0,5.0,8.0,7.0,9.0,6.0,4.0,"[7, 5, 8, 7, 9, 6, 4]"
11,Saudi Arabia,explicit_context,6.0,7.0,8.0,6.0,5.0,6.0,4.0,"[6, 7, 8, 6, 5, 6, 4]"
12,Saudi Arabia,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
13,Saudi Arabia,explicit_context,7.0,6.0,8.0,6.0,7.0,5.0,4.0,"[7, 6, 8, 6, 7, 5, 4]"
14,Saudi Arabia,explicit_context,7.0,5.0,8.0,7.0,6.0,7.0,4.0,"[7, 5, 8, 7, 6, 7, 4]"
15,Saudi Arabia,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
16,Saudi Arabia,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
17,Saudi Arabia,explicit_context,5.0,6.0,8.0,7.0,4.0,2.0,3.0,"[5, 6, 8, 7, 4, 2, 3]"
18,Saudi Arabia,explicit_context,6.0,5.0,7.0,6.0,4.0,3.0,5.0,"[6, 5, 7, 6, 4, 3, 5]"
19,Saudi Arabia,explicit_context,8.0,7.0,9.0,8.0,7.0,6.0,4.0,"[8, 7, 9, 8, 7, 6, 4]"
20,Saudi Arabia,explicit_context,3.0,4.0,5.0,6.0,3.0,1.0,2.0,"[3, 4, 5, 6, 3, 1, 2]"
1,Montenegro,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,4.0,"[8, 7, 9, 8, 9, 6, 4]"
2,Montenegro,explicit_context,8.0,6.0,9.0,7.0,8.0,9.0,4.0,"[8, 6, 9, 7, 8, 9, 4]"
3,Montenegro,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
4,Montenegro,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,4.0,"[8, 6, 9, 7, 8, 6, 4]"
5,Montenegro,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
6,Montenegro,explicit_context,6.0,5.0,8.0,7.0,8.0,3.0,4.0,"[6, 5, 8, 7, 8, 3, 4]"
7,Montenegro,explicit_context,6.0,5.0,8.0,6.0,7.0,3.0,4.0,"[6, 5, 8, 6, 7, 3, 4]"
8,Montenegro,explicit_context,7.0,6.0,5.0,8.0,9.0,3.0,4.0,"[7, 6, 5, 8, 9, 3, 4]"
9,Montenegro,explicit_context,8.0,6.0,10.0,7.0,8.0,5.0,3.0,"[8, 6, 10, 7, 8, 5, 3]"
10,Montenegro,explicit_context,7.0,5.0,8.0,7.0,9.0,3.0,4.0,"[7, 5, 8, 7, 9, 3, 4]"
11,Montenegro,explicit_context,6.0,5.0,7.0,6.0,5.0,4.0,3.0,"[6, 5, 7, 6, 5, 4, 3]"
12,Montenegro,explicit_context,7.0,5.0,8.0,7.0,6.0,3.0,4.0,"[7, 5, 8, 7, 6, 3, 4]"
13,Montenegro,explicit_context,7.0,5.0,8.0,6.0,7.0,4.0,3.0,"[7, 5, 8, 6, 7, 4, 3]"
14,Montenegro,explicit_context,7.0,5.0,8.0,7.0,6.0,4.0,3.0,"[7, 5, 8, 7, 6, 4, 3]"
15,Montenegro,explicit_context,7.0,5.0,9.0,7.0,8.0,6.0,4.0,"[7, 5, 9, 7, 8, 6, 4]"
16,Montenegro,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,3.0,"[6, 5, 8, 7, 6, 9, 3]"
17,Montenegro,explicit_context,5.0,4.0,7.0,6.0,3.0,2.0,4.0,"[5, 4, 7, 6, 3, 2, 4]"
18,Montenegro,explicit_context,6.0,5.0,7.0,6.0,4.0,3.0,2.0,"[6, 5, 7, 6, 4, 3, 2]"
19,Montenegro,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,3.0,"[8, 6, 9, 7, 8, 6, 3]"
20,Montenegro,explicit_context,3.0,2.0,5.0,6.0,4.0,1.0,3.0,"[3, 2, 5, 6, 4, 1, 3]"
1,Uruguay,explicit_context,8.0,7.0,9.0,8.0,9.0,6.0,5.0,"[8, 7, 9, 8, 9, 6, 5]"
2,Uruguay,explicit_context,8.0,7.0,9.0,8.0,8.0,9.0,6.0,"[8, 7, 9, 8, 8, 9, 6]"
3,Uruguay,explicit_context,7.0,5.0,8.0,7.0,8.0,6.0,4.0,"[7, 5, 8, 7, 8, 6, 4]"
4,Uruguay,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,5.0,"[8, 6, 9, 7, 8, 6, 5]"
5,Uruguay,explicit_context,7.0,6.0,8.0,6.0,7.0,5.0,4.0,"[7, 6, 8, 6, 7, 5, 4]"
6,Uruguay,explicit_context,7.0,5.0,9.0,8.0,8.0,3.0,6.0,"[7, 5, 9, 8, 8, 3, 6]"
7,Uruguay,explicit_context,6.0,5.0,8.0,6.0,7.0,3.0,4.0,"[6, 5, 8, 6, 7, 3, 4]"
8,Uruguay,explicit_context,7.0,6.0,7.0,8.0,9.0,5.0,4.0,"[7, 6, 7, 8, 9, 5, 4]"
9,Uruguay,explicit_context,8.0,7.0,10.0,6.0,9.0,5.0,6.0,"[8, 7, 10, 6, 9, 5, 6]"
10,Uruguay,explicit_context,7.0,5.0,8.0,7.0,9.0,6.0,4.0,"[7, 5, 8, 7, 9, 6, 4]"
11,Uruguay,explicit_context,6.0,5.0,7.0,6.0,5.0,6.0,4.0,"[6, 5, 7, 6, 5, 6, 4]"
12,Uruguay,explicit_context,7.0,5.0,8.0,7.0,6.0,3.0,5.0,"[7, 5, 8, 7, 6, 3, 5]"
13,Uruguay,explicit_context,7.0,6.0,8.0,6.0,7.0,5.0,4.0,"[7, 6, 8, 6, 7, 5, 4]"
14,Uruguay,explicit_context,7.0,5.0,8.0,7.0,8.0,6.0,5.0,"[7, 5, 8, 7, 8, 6, 5]"
15,Uruguay,explicit_context,8.0,6.0,9.0,7.0,8.0,6.0,5.0,"[8, 6, 9, 7, 8, 6, 5]"
16,Uruguay,explicit_context,6.0,5.0,8.0,7.0,6.0,9.0,4.0,"[6, 5, 8, 7, 6, 9, 4]"
